,NomeParlamentar,Partido,TipoDespesa,txtDescricaoEspecificacao,ValorLiquido,Trecho,datEmissao
64199,Dagoberto Nogueira,PDT,PASSAGEM AÉREA - RPA,,"30,0",CGR/BSB,02-05-2019
64200,Dagoberto Nogueira,PDT,PASSAGEM AÉREA - RPA,,"30,0",CGR/BSB,10-05-2019
64201,Dagoberto Nogueira,PDT,PASSAGEM AÉREA - RPA,,"35,0",CGR/BSB,25-09-2019
64202,Dagoberto Nogueira,PDT,PASSAGEM AÉREA - RPA,,"35,0",BSB/CGR,25-09-2019
64203,Dagoberto Nogueira,PDT,PASSAGEM AÉREA - RPA,,"549,79",CGR/BSB,29-05-2019
64204,Dagoberto Nogueira,PDT,PASSAGEM AÉREA - RPA,,"753,39",BSB/CGR,29-05-2019
64205,Dagoberto Nogueira,PDT,PASSAGEM AÉREA - RPA,,"791,79",CGR/BSB,12-06-2019
64206,Dagoberto Nogueira,PDT,PASSAGEM AÉREA - RPA,,"620,79",CGR/BSB,12-06-2019
64207,Dagoberto Nogueira,PDT,PASSAGEM AÉREA - RPA,,"1159,39",BSB/CGR,17-06-2019
64208,Dagoberto Nogueira,PDT,PASSAGEM AÉREA - RPA,,"904,79",CGR/BSB,17-06-2019
64209,Dagoberto Nogueira,PDT,PASSAGEM AÉREA - RPA,,"908,39",BSB/CGR,17-06-2019
64210,Dagoberto Nogueira,PDT,PASSAGEM AÉREA - RPA,,"310,0",BSB/CGR,18-06-2019
64211,Dagoberto Nogueira,PDT,PASSAGEM AÉREA - RPA,,"1159,39",BSB/CGR,25-06-2019
64212,Dagoberto Nogueira,PDT,PASSAGEM AÉREA - RPA,,"461,0",CGR/CGH/BSB,01-07-2019
64213,Dagoberto Nogueira,PDT,PASSAGEM AÉREA - RPA,,"236,0",CGR/CGH/BSB,01-07-2019
64214,Dagoberto Nogueira,PDT,PASSAGEM AÉREA - RPA,,"1252,79",CGR/CGH/BSB,01-07-2019
64215,Dagoberto Nogueira,PDT,PASSAGEM AÉREA - RPA,,"523,79",CGR/BSB,04-07-2019
64216,Dagoberto Nogueira,PDT,PASSAGEM AÉREA - RPA,,"752,0",CGR/CGH/BSB,08-07-2019
64217,Dagoberto Nogueira,PDT,PASSAGEM AÉREA - RPA,,"18,6",BSB/CGR,08-07-2019
64218,Dagoberto Nogueira,PDT,PASSAGEM AÉREA - RPA,,"305,0",CGR/BSB,11-07-2019
64219,Dagoberto Nogueira,PDT,PASSAGEM AÉREA - RPA,,"1169,39",BSB/CGR,12-07-2019
64220,Dagoberto Nogueira,PDT,PASSAGEM AÉREA - RPA,,"310,79",CGR/BSB,15-07-2019
64221,Dagoberto Nogueira,PDT,PASSAGEM AÉREA - RPA,,"693,39",BSB/CGR,17-07-2019
64222,Dagoberto Nogueira,PDT,PASSAGEM AÉREA - RPA,,"1352,39",BSB/CGR,02-08-2019
64223,Dagoberto Nogueira,PDT,PASSAGEM AÉREA - RPA,,"1389,39",BSB/CGR,06-08-2019
64224,Dagoberto Nogueira,PDT,PASSAGEM AÉREA - RPA,,"530,79",CGR/BSB,09-08-2019
64225,Dagoberto Nogueira,PDT,PASSAGEM AÉREA - RPA,,"471,79",CGR/BSB,09-08-2019
64226,Dagoberto Nogueira,PDT,PASSAGEM AÉREA - RPA,,"383,79",CGR/BSB,09-08-2019
64227,Dagoberto Nogueira,PDT,PASSAGEM AÉREA - RPA,,"383,79",CGR/BSB,09-08-2019
64228,Dagoberto Nogueira,PDT,PASSAGEM AÉREA - RPA,,"551,57",BSB/CGR,09-08-2019
64229,Dagoberto Nogueira,PDT,PASSAGEM AÉREA - RPA,,"388,57",BSB/CGR,09-08-2019
64230,Dagoberto Nogueira,PDT,PASSAGEM AÉREA - RPA,,"616,39",SJP/CGH/BSB,20-08-2019
64231,Dagoberto Nogueira,PDT,PASSAGEM AÉREA - RPA,,"605,57",BSB/CGR,04-09-2019
64232,Dagoberto Nogueira,PDT,PASSAGEM AÉREA - RPA,,"679,57",BSB/CGR,04-09-2019
64233,Dagoberto Nogueira,PDT,PASSAGEM AÉREA - RPA,,"431,79",CGR/BSB,05-09-2019
64234,Dagoberto Nogueira,PDT,PASSAGEM AÉREA - RPA,,"1237,36",CGR/BSB/CGR,11-09-2019
64235,Dagoberto Nogueira,PDT,PASSAGEM AÉREA - RPA,,"679,57",BSB/CGR,16-09-2019
64236,Dagoberto Nogueira,PDT,PASSAGEM AÉREA - RPA,,"1043,79",CGR/BSB,20-09-2019
64237,Dagoberto Nogueira,PDT,PASSAGEM AÉREA - RPA,,"134,0",BSB/CGR,23-09-2019
64238,Dagoberto Nogueira,PDT,PASSAGEM AÉREA - RPA,,"1969,36",BSB/CGR/BSB,24-09-2019
64239,Dagoberto Nogueira,PDT,PASSAGEM AÉREA - RPA,,"1106,36",CGR/BSB/CGR,25-09-2019
64240,Dagoberto Nogueira,PDT,PASSAGEM AÉREA - RPA,,"2360,36",CGR/BSB/CGR,02-10-2019
64241,Dagoberto Nogueira,PDT,PASSAGEM AÉREA - RPA,,"1695,36",CGR/BSB/CGR,02-10-2019
64242,Dagoberto Nogueira,PDT,PASSAGEM AÉREA - RPA,,"1182,79",CGR/BSB,02-10-2019
64243,Dagoberto Nogueira,PDT,PASSAGEM AÉREA - RPA,,"643,79",CGR/BSB,03-10-2019
64244,Dagoberto Nogueira,PDT,PASSAGEM AÉREA - RPA,,"1336,36",CGR/BSB/CGR,03-10-2019
64245,Dagoberto Nogueira,PDT,PASSAGEM AÉREA - RPA,,"2200,36",CGR/BSB/CGR,08-10-2019
64246,Dagoberto Nogueira,PDT,PASSAGEM AÉREA - RPA,,"1480,57",BSB/CGR,09-10-2019
64247,Dagoberto Nogueira,PDT,PASSAGEM AÉREA - RPA,,"2440,36",BSB/CGR/BSB,22-10-2019
64248,Dagoberto Nogueira,PDT,PASSAGEM AÉREA - RPA,,"291,78",BSB/CGR,05-11-2019
64249,Dagoberto Nogueira,PDT,PASSAGEM AÉREA - RPA,,"1480,57",BSB/CGR,12-11-2019
64250,Dagoberto Nogueira,PDT,PASSAGEM AÉREA - RPA,,"1185,95",CGR/CGH/SDU/GIG/CGH,18-11-2019
64251,Dagoberto Nogueira,PDT,PASSAGEM AÉREA - RPA,,"614,79",CGH/CGR,18-11-2019
64252,Dagoberto Nogueira,PDT,PASSAGEM AÉREA - RPA,,"24,11",BSB/CGR,04-12-2019
64253,Dagoberto Nogueira,PDT,PASSAGEM AÉREA - RPA,,"1105,28",CGR/BSB/CGR,08-03-2019
64254,Dagoberto Nogueira,PDT,PASSAGEM AÉREA - RPA,,"1373,18",CGR/BSB/CGR,29-03-2019
64255,Dagoberto Nogueira,PDT,PASSAGEM AÉREA - RPA,,"275,79",CGR/BSB,03-04-2019
64256,Dagoberto Nogueira,PDT,PASSAGEM AÉREA - RPA,,"364,79",CGR/BSB,03-04-2019
64257,Dagoberto Nogueira,PDT,PASSAGEM AÉREA - RPA,,"275,79",CGR/BSB,03-04-2019
64258,Dagoberto Nogueira,PDT,PASSAGEM AÉREA - RPA,,"275,79",CGR/BSB,03-04-2019
64259,Dagoberto Nogueira,PDT,PASSAGEM AÉREA - RPA,,"1071,39",BSB/CGR,04-04-2019
64260,Dagoberto Nogueira,PDT,PASSAGEM AÉREA - RPA,,"358,39",BSB/CGR,04-04-2019
64261,Dagoberto Nogueira,PDT,PASSAGEM AÉREA - RPA,,"1021,79",CGR/GRU/BSB,10-04-2019
64262,Dagoberto Nogueira,PDT,PASSAGEM AÉREA - RPA,,"638,18",CGR/BSB/CGR,24-04-2019
64263,Dagoberto Nogueira,PDT,PASSAGEM AÉREA - RPA,,"869,79",CGR/BSB,02-05-2019
64264,Dagoberto Nogueira,PDT,PASSAGEM AÉREA - RPA,,"869,79",CGR/BSB,10-05-2019
64265,Dagoberto Nogueira,PDT,PASSAGEM AÉREA - RPA,,"259,79",CGR/BSB,13-05-2019
64266,Dagoberto Nogueira,PDT,PASSAGEM AÉREA - RPA,,"1029,79",CGR/BSB,13-05-2019
64267,Dagoberto Nogueira,PDT,PASSAGEM AÉREA - RPA,,"374,79",CGR/BSB,13-05-2019
64268,Dagoberto Nogueira,PDT,PASSAGEM AÉREA - RPA,,"791,0",CGR/BSB,13-05-2019
64269,Dagoberto Nogueira,PDT,PASSAGEM AÉREA - RPA,,"419,0",CGR/BSB,13-05-2019
64270,Dagoberto Nogueira,PDT,PASSAGEM AÉREA - RPA,,"629,0",CGR/BSB,13-05-2019
64271,Dagoberto Nogueira,PDT,PASSAGEM AÉREA - RPA,,"944,79",CGR/BSB,14-05-2019
64272,Dagoberto Nogueira,PDT,PASSAGEM AÉREA - RPA,,"-1800,74",CGR/CGH/SDU/GIG/CGH,18-11-2019
99804,Fábio Trad,PSD,TELEFONIA,,"6,08",,28-01-2019
99805,Fábio Trad,PSD,SERVIÇOS POSTAIS,,"33,76",,30-01-2019
99806,Fábio Trad,PSD,PASSAGEM AÉREA - RPA,,"479,57",CGR/BSB,18-01-2019
99807,Fábio Trad,PSD,PASSAGEM AÉREA - RPA,,"764,49",BSB/CGR,18-01-2019
99808,Fábio Trad,PSD,PASSAGEM AÉREA - RPA,,"919,57",CGR/BSB,30-01-2019
99809,Fábio Trad,PSD,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,,"450,0",,05-03-2019
99810,Fábio Trad,PSD,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,,"450,0",,03-04-2019
99811,Fábio Trad,PSD,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,,"450,0",,01-05-2019
99812,Fábio Trad,PSD,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,,"450,0",,04-06-2019
99813,Fábio Trad,PSD,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,,"426,67",,05-05-2019
99814,Fábio Trad,PSD,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,,"1600,0",,06-06-2019
99815,Fábio Trad,PSD,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,,"1600,0",,05-07-2019
99816,Fábio Trad,PSD,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,,"1600,0",,05-08-2019
99817,Fábio Trad,PSD,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,,"1600,0",,05-09-2019
99818,Fábio Trad,PSD,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,,"1600,0",,05-10-2019
99819,Fábio Trad,PSD,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,,"1779,04",,24-11-2019
99820,Fábio Trad,PSD,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,,"1500,0",,13-12-2019
99821,Fábio Trad,PSD,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,,"1500,0",,05-01-2020
99822,Fábio Trad,PSD,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,,"185,25",,22-08-2019
99823,Fábio Trad,PSD,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,"186,11",,31-01-2019
99824,Fábio Trad,PSD,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,"100,0",,27-09-2019
99825,Fábio Trad,PSD,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,"210,69",,22-04-2019
99826,Fábio Trad,PSD,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,"197,85",,03-07-2019
99827,Fábio Trad,PSD,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,"196,5",,21-09-2019
99828,Fábio Trad,PSD,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,"137,09",,07-09-2019
99829,Fábio Trad,PSD,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,"187,12",,13-11-2019
99830,Fábio Trad,PSD,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,"100,0",,25-09-2019
99831,Fábio Trad,PSD,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,"100,0",,28-10-2019
99832,Fábio Trad,PSD,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,"100,0",,17-11-2019
99833,Fábio Trad,PSD,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,"227,37",,21-05-2019
99834,Fábio Trad,PSD,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,"159,65",,03-09-2019
99835,Fábio Trad,PSD,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,"217,24",,28-10-2019
99836,Fábio Trad,PSD,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,"224,18",,04-04-2019
99837,Fábio Trad,PSD,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,"219,31",,06-06-2019
99838,Fábio Trad,PSD,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,"100,0",,05-10-2019
99839,Fábio Trad,PSD,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,"85,0",,21-10-2019
99840,Fábio Trad,PSD,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,"80,0",,03-11-2019
99841,Fábio Trad,PSD,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,"100,0",,17-11-2019
99842,Fábio Trad,PSD,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,"100,0",,25-11-2019
99843,Fábio Trad,PSD,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,"100,0",,10-09-2019
99844,Fábio Trad,PSD,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,"100,0",,17-09-2019
99845,Fábio Trad,PSD,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,"110,02",,25-10-2019
99846,Fábio Trad,PSD,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,"150,0",,16-09-2019
99847,Fábio Trad,PSD,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,"209,11",,14-03-2019
99848,Fábio Trad,PSD,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,"199,15",,06-11-2019
99849,Fábio Trad,PSD,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,"196,02",,12-09-2019
99850,Fábio Trad,PSD,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,"202,07",,17-10-2019
99851,Fábio Trad,PSD,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,"197,8",,23-03-2019
99852,Fábio Trad,PSD,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,"173,76",,17-11-2019
99853,Fábio Trad,PSD,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,"204,44",,04-12-2019
99854,Fábio Trad,PSD,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,"238,42",,04-12-2019
99855,Fábio Trad,PSD,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,"193,54",,08-12-2019
99856,Fábio Trad,PSD,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,"169,16",,07-09-2019
99857,Fábio Trad,PSD,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,"207,34",,11-12-2019
99858,Fábio Trad,PSD,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,"224,5",,13-12-2019
99859,Fábio Trad,PSD,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,"181,39",,11-09-2019
99860,Fábio Trad,PSD,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,"175,01",,18-09-2019
99861,Fábio Trad,PSD,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,"175,6",,22-09-2019
99862,Fábio Trad,PSD,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,"120,0",,30-09-2019
99863,Fábio Trad,PSD,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,"179,04",,05-10-2019
99864,Fábio Trad,PSD,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,"135,76",,06-10-2019
99865,Fábio Trad,PSD,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,"230,03",,08-10-2019
99866,Fábio Trad,PSD,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,"134,26",,13-10-2019
99867,Fábio Trad,PSD,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,"145,52",,18-10-2019
99868,Fábio Trad,PSD,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,"170,41",,20-10-2019
99869,Fábio Trad,PSD,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,"190,1",,25-10-2019
99870,Fábio Trad,PSD,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,"116,86",,06-11-2019
99871,Fábio Trad,PSD,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,"170,72",,09-11-2019
99872,Fábio Trad,PSD,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,"122,1",,13-11-2019
99873,Fábio Trad,PSD,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,"100,0",,03-11-2019
99874,Fábio Trad,PSD,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,"100,0",,03-09-2019
99875,Fábio Trad,PSD,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,"144,58",,27-09-2019
99876,Fábio Trad,PSD,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,"208,1",,10-04-2019
99877,Fábio Trad,PSD,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,"21,95",,19-11-2019
99878,Fábio Trad,PSD,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,"148,36",,07-02-2019
99879,Fábio Trad,PSD,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",,"3500,0",,05-04-2019
99880,Fábio Trad,PSD,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",,"3500,0",,12-03-2019
99881,Fábio Trad,PSD,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",,"3500,0",,14-05-2019
99882,Fábio Trad,PSD,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",,"3500,0",,08-07-2019
99883,Fábio Trad,PSD,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",,"3500,0",,05-08-2019
99884,Fábio Trad,PSD,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",,"3500,0",,03-09-2019
99885,Fábio Trad,PSD,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",,"3500,0",,04-10-2019
99886,Fábio Trad,PSD,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",,"3500,0",,27-11-2019
99887,Fábio Trad,PSD,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,,"3000,0",,13-09-2019
99888,Fábio Trad,PSD,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,,"1500,0",,24-11-2019
99889,Fábio Trad,PSD,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,,"1500,0",,06-05-2019
99890,Fábio Trad,PSD,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,,"1500,0",,20-05-2019
99891,Fábio Trad,PSD,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,,"1500,0",,24-06-2019
99892,Fábio Trad,PSD,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,,"1500,0",,22-07-2019
99893,Fábio Trad,PSD,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,,"1500,0",,20-08-2019
99894,Fábio Trad,PSD,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,,"1500,0",,24-09-2019
99895,Fábio Trad,PSD,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,,"1500,0",,22-10-2019
99896,Fábio Trad,PSD,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,,"1500,0",,21-11-2019
99897,Fábio Trad,PSD,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,,"1500,0",,18-12-2019
99898,Fábio Trad,PSD,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,,"3000,0",,02-04-2019
99899,Fábio Trad,PSD,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,,"500,0",,02-10-2019
99900,Fábio Trad,PSD,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,,"750,0",,16-12-2019
99901,Fábio Trad,PSD,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,,"700,0",,15-03-2019
99902,Fábio Trad,PSD,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,,"700,0",,15-04-2019
99903,Fábio Trad,PSD,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,,"700,0",,16-05-2019
99904,Fábio Trad,PSD,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,,"700,0",,24-06-2019
99905,Fábio Trad,PSD,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,,"700,0",,07-08-2019
99906,Fábio Trad,PSD,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,,"700,0",,02-10-2019
99907,Fábio Trad,PSD,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,,"700,0",,27-10-2019
99908,Fábio Trad,PSD,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,,"700,0",,19-11-2019
99909,Fábio Trad,PSD,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,,"700,0",,10-12-2019
99910,Fábio Trad,PSD,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,,"3000,0",,01-02-2019
99911,Fábio Trad,PSD,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,,"3000,0",,03-06-2019
99912,Fábio Trad,PSD,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,,"1500,0",,01-07-2019
99913,Fábio Trad,PSD,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,,"1500,0",,02-09-2019
99914,Fábio Trad,PSD,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,,"1500,0",,01-10-2019
99915,Fábio Trad,PSD,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,,"1500,0",,01-11-2019
99916,Fábio Trad,PSD,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,,"1500,0",,02-12-2019
99917,Fábio Trad,PSD,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,,"1000,0",,19-06-2019
99918,Fábio Trad,PSD,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,,"1000,0",,05-07-2019
99919,Fábio Trad,PSD,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,,"1000,0",,12-09-2019
99920,Fábio Trad,PSD,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,,"500,0",,19-08-2019
99921,Fábio Trad,PSD,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,,"500,0",,25-09-2019
99922,Fábio Trad,PSD,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,,"500,0",,17-11-2019
99923,Fábio Trad,PSD,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,,"500,0",,26-11-2019
99924,Fábio Trad,PSD,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,,"1000,0",,12-03-2019
99925,Fábio Trad,PSD,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,,"1000,0",,13-06-2019
99926,Fábio Trad,PSD,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,,"1000,0",,08-07-2019
99927,Fábio Trad,PSD,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,,"1000,0",,07-08-2019
99928,Fábio Trad,PSD,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,,"1000,0",,13-09-2019
99929,Fábio Trad,PSD,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,,"2000,0",,10-12-2019
99930,Fábio Trad,PSD,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,,"1500,0",,10-12-2019
99931,Fábio Trad,PSD,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,,"2500,0",,01-03-2019
99932,Fábio Trad,PSD,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,,"2500,0",,27-03-2019
99933,Fábio Trad,PSD,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,,"2500,0",,22-04-2019
99934,Fábio Trad,PSD,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,,"2500,0",,27-05-2019
99935,Fábio Trad,PSD,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,,"2500,0",,26-06-2019
99936,Fábio Trad,PSD,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,,"2500,0",,23-08-2019
99937,Fábio Trad,PSD,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,,"2500,0",,10-09-2019
99938,Fábio Trad,PSD,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,,"2500,0",,30-09-2019
99939,Fábio Trad,PSD,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,,"2500,0",,16-10-2019
99940,Fábio Trad,PSD,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,,"2500,0",,06-11-2019
99941,Fábio Trad,PSD,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,,"2500,0",,03-12-2019
99942,Fábio Trad,PSD,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,,"500,0",,03-04-2019
99943,Fábio Trad,PSD,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,,"1000,0",,16-04-2019
99944,Fábio Trad,PSD,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,,"1000,0",,23-05-2019
99945,Fábio Trad,PSD,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,,"1000,0",,04-06-2019
99946,Fábio Trad,PSD,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,,"1000,0",,16-07-2019
99947,Fábio Trad,PSD,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,,"1000,0",,30-08-2019
99948,Fábio Trad,PSD,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,,"1000,0",,27-09-2019
99949,Fábio Trad,PSD,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,,"1000,0",,29-10-2019
99950,Fábio Trad,PSD,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,,"1000,0",,30-11-2019
99951,Fábio Trad,PSD,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,,"1000,0",,16-12-2019
99952,Fábio Trad,PSD,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,,"1000,0",,29-03-2019
99953,Fábio Trad,PSD,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,,"500,0",,10-10-2019
99954,Fábio Trad,PSD,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,,"500,0",,16-08-2019
99955,Fábio Trad,PSD,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,,"500,0",,17-04-2019
